Stat_Dt,Carrier_Cd,Flt_Nbr,Orig_Airport_Cd,Dest_Airport_Cd,Flt_Dpt_Dt,Leg_Id,Leg_Ind,Flt_Nbr_Orig,Flt_Nbr_Sfx,Serv_Type_Cd,Serv_Day_Of_Week_List,Flt_Dpt_Tm,Flt_Arrv_Tm,Flt_Dpt_UTC_Tm,Flt_Arrv_UTC_Tm,Pax_Dpt_Tm,Pax_Arrv_Tm,Pax_Dpt_UTC_Tm,Pax_Arrv_UTC_Tm,Pax_Dpt_Terminal,Pax_Arrv_Terminal,Aircraft_Type_Cd,Class_Seq,Class_Seq_Adjust,Meal_Service_Note,Carrier_Cd_List,Nation_Flag_List,Aircraft_Owner_Carrier_Cd,Cockpit_Crew_Carrier_Cd,Cabin_Crew_Carrier_Cd,Next_Carrier_Cd,Next_Flt_Nbr,Next_Flt_Nbr_Orig,Next_Flt_Nbr_Sfx,Aircraft_Rotation_Layover_Ind,Flt_Transit_Layover_Ind,Flt_Operate_Disclosure,Transit_Limit_Cd,Transit_Limit_Overflow_Cd,Frequency_Rate,Flt_Cap_Desc,F_Cap_QTY,C_Cap_QTY,Y_Cap_QTY,Total_Cap_QTY,Valid_Flag,Flt_Route_Cd,Etl_Tx_Dt,Etl_First_Dt,Etl_Proc_Dt
2022/08/06 00:00:00.000,MU ,6095      ,TAO,CSX,2022/08/12 00:00:00.000,1,1,6095      , ,J ,123456    ,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,  ,2 ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,MU ,6095      ,TAO,CSX,2022/08/14 00:00:00.000,1,1,6095      , ,J ,7         ,1970/01/01 07:05:00.000,1970/01/01 09:35:00.000,1970/01/01 23:05:00.000,1970/01/01 01:35:00.000,1970/01/01 07:05:00.000,1970/01/01 09:35:00.000,1970/01/01 23:05:00.000,1970/01/01 01:35:00.000,  ,2 ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6095      ,TAO,CSX,2022/08/15 00:00:00.000,1,1,6095      , ,J ,123456    ,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,  ,2 ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6095      ,TAO,CSX,2022/08/16 00:00:00.000,1,1,6095      , ,J ,123456    ,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,  ,2 ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6095      ,TAO,CSX,2022/08/13 00:00:00.000,1,1,6095      , ,J ,123456    ,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,1970/01/01 07:05:00.000,1970/01/01 09:45:00.000,1970/01/01 23:05:00.000,1970/01/01 01:45:00.000,  ,2 ,320       ,XX                            ,                              ,XX                            ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/10 00:00:00.000,1,1,6407      , ,J ,1234567   ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/09 00:00:00.000,1,1,6407      , ,J ,1234567   ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/11 00:00:00.000,1,1,6407      , ,J ,1234567   ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/12 00:00:00.000,1,1,6407      , ,J ,1234567   ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/14 00:00:00.000,1,1,6407      , ,J ,2345 7    ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/15 00:00:00.000,1,1,6407      , ,J ,1    6    ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/16 00:00:00.000,1,1,6407      , ,J ,2345 7    ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,321       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J12Y168                       ,0,12,168,180,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,6407      ,TAO,CSX,2022/08/13 00:00:00.000,1,1,6407      , ,J ,1    6    ,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,1970/01/01 16:55:00.000,1970/01/01 19:40:00.000,1970/01/01 08:55:00.000,1970/01/01 11:40:00.000,  ,2 ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,MU ,   ,   ,   ,          ,          , , , , ,          , ,0,J8Y148                        ,0,8,148,156,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/10 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/09 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/11 00:00:00.000,1,1,8247      , ,J ,4         ,1970/01/01 11:00:00.000,1970/01/01 13:35:00.000,1970/01/01 03:00:00.000,1970/01/01 05:35:00.000,1970/01/01 11:00:00.000,1970/01/01 13:35:00.000,1970/01/01 03:00:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/12 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/14 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/15 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/16 00:00:00.000,1,1,8247      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,MU ,8247      ,TAO,CSX,2022/08/13 00:00:00.000,1,1,8247      , ,J ,6         ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/10 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/09 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/11 00:00:00.000,1,1,8309      , ,J ,4         ,1970/01/01 11:00:00.000,1970/01/01 13:35:00.000,1970/01/01 03:00:00.000,1970/01/01 05:35:00.000,1970/01/01 11:00:00.000,1970/01/01 13:35:00.000,1970/01/01 03:00:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/12 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/14 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/15 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/16 00:00:00.000,1,1,8309      , ,J ,123 567   ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX-SYX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,NS ,8309      ,TAO,CSX,2022/08/13 00:00:00.000,1,1,8309      , ,J ,6         ,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,1970/01/01 10:50:00.000,1970/01/01 13:35:00.000,1970/01/01 02:50:00.000,1970/01/01 05:35:00.000,  ,2 ,738       ,FAJCDIOYHBMLKNQVTRUG          ,SZXE                          ,XX                            ,                                                                                                    ,DD,MF ,   ,   ,   ,          ,          , , , ,L,          , ,0,Y183                          ,0,0,183,183,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/07/30 00:00:00.000,QW ,9813      ,TAO,CSX,2022/08/16 00:00:00.000,0,0,9813      , ,J ,2 4 6     ,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,W11Y165                       ,0,0,165,176,N,TAO-WNZ-CSX                                                                                         ,2022/07/30 00:00:00.000,2022/07/30 00:00:00.000,2022/07/30 05:24:06.000000000
2022/08/06 00:00:00.000,QW ,9813      ,TAO,CSX,2022/08/09 00:00:00.000,0,0,9813      , ,J ,2 4 6     ,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,W11Y165                       ,0,0,165,176,Y,TAO-WNZ-CSX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,QW ,9813      ,TAO,CSX,2022/08/11 00:00:00.000,0,0,9813      , ,J ,2 4 6     ,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,W11Y165                       ,0,0,165,176,Y,TAO-WNZ-CSX                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,QW ,9813      ,TAO,CSX,2022/08/13 00:00:00.000,0,0,9813      , ,J ,2 4 6     ,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,1970/01/01 19:00:00.000,1970/01/01 20:55:00.000,1970/01/01 11:00:00.000,1970/01/01 12:55:00.000,  ,  ,320       ,XX                            ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,W11Y165                       ,0,0,165,176,Y,TAO-WNZ-CSX                                                                                         ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,SC ,2205      ,TAO,CSX,2022/08/14 00:00:00.000,1,1,2205      , ,J ,7         ,1970/01/01 13:20:00.000,1970/01/01 15:55:00.000,1970/01/01 05:20:00.000,1970/01/01 07:55:00.000,1970/01/01 13:20:00.000,1970/01/01 15:55:00.000,1970/01/01 05:20:00.000,1970/01/01 07:55:00.000,  ,1 ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,TAO-CSX                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,SC ,4753      ,TAO,CSX,2022/08/10 00:00:00.000,1,1,4753      , ,J ,1234567   ,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,  ,1 ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,SC ,4753      ,TAO,CSX,2022/08/09 00:00:00.000,1,1,4753      , ,J ,1234567   ,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,  ,1 ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,SC ,4753      ,TAO,CSX,2022/08/11 00:00:00.000,1,1,4753      , ,J ,1234567   ,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,  ,1 ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,SC ,4753      ,TAO,CSX,2022/08/12 00:00:00.000,1,1,4753      , ,J ,1234567   ,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,1970/01/01 18:20:00.000,1970/01/01 20:55:00.000,1970/01/01 10:20:00.000,1970/01/01 12:55:00.000,  ,1 ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,TAO-CSX                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
